change_id,change_number,title,description,change_type,status,risk_level,computed_risk_score,affected_ci_id,affected_service_id,category,reason,implementation_plan,rollback_plan,test_plan,requested_by,assigned_to,approved_by,implemented_by,scheduled_start,scheduled_end,actual_start,actual_end,created_at,approved_at,closed_at,success,failure_reason,caused_incident
d0b90796-1c02-4093-99fb-939c6a158a9d,CHG0000230,Security Patch: elasticsearch-deve-0204,Security Patch for elasticsearch-deve-0204. This change involves security patch activities.,normal,closed,high,0.7113,9643e962-263d-4fe4-a3fe-dd7908849019,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,Lisa Anderson,Michael Chen,Laura Clark,2025-12-14 22:29:33,2025-12-15 01:29:33,2025-12-14 22:09:33,2025-12-14 23:09:33,2025-12-03 22:29:33,2025-12-06 16:29:33,2025-12-14 23:09:33,true,,false
62337399-5f60-435c-8c49-908de550e09c,CHG0000231,New Deployment: activemq-dr-0035,New Deployment for activemq-dr-0035. This change involves new deployment activities.,standard,pending,medium,0.5854,7a9c55f7-fdf9-4f8d-be48-5f1435aa3c4c,,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Robert Taylor,Christopher Lee,,,2026-01-04 20:47:54,2026-01-04 21:47:54,,,2025-12-21 20:47:54,,,,,false
cb6ed195-a4f2-4285-88d5-04f31782d795,CHG0000232,Migration: sqs-prod-0118,Migration for sqs-prod-0118. This change involves migration activities.,normal,open,medium,0.51,2914ee21-f270-4813-a80a-6b81cc596da4,f24639db-705d-4ac1-a0be-3de9c28ea784,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Robert Taylor,Jennifer Martinez,,,2026-01-25 06:07:22,2026-01-25 09:07:22,,,2026-01-11 06:07:22,,,,,false
0756db7d-4f8e-47ec-9ee3-694fa64c5bcf,CHG0000233,Capacity Expansion: nfs-test-0054,Capacity Expansion for nfs-test-0054. This change involves capacity expansion activities.,standard,in_progress,medium,0.5118,b3736eb9-b219-4e71-85b8-f6a773af7465,7fa559bc-2833-4dcf-ac5b-1e2401d09160,Capacity Expansion,Required capacity expansion to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply capacity expansion
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michael Chen,Michelle Robinson,Jessica Garcia,Lisa Anderson,2025-12-31 03:50:50,2025-12-31 08:50:50,2025-12-31 04:17:50,,2025-12-23 03:50:50,2025-12-26 00:50:50,,,,false
52818575-11a6-415b-9281-938443b568c7,CHG0000234,Maintenance Window: proxy-prod-0219,Maintenance Window for proxy-prod-0219. This change involves maintenance window activities.,standard,in_progress,low,0.1428,2ce49ea2-8ac7-486e-8e33-2382e6ddf64c,,Maintenance Window,Required maintenance window to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply maintenance window
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",James Brown,Kevin Thompson,Emily Davis,John Smith,2026-01-23 19:27:47,2026-01-24 01:27:47,2026-01-23 19:27:47,,2026-01-09 19:27:47,2026-01-10 07:27:47,,,,false
c7494503-5838-40b2-b570-d1c5cfc48276,CHG0000235,Maintenance Window: mongodb-dr-0064,Maintenance Window for mongodb-dr-0064. This change involves maintenance window activities.,normal,closed,low,0.2177,4af68ae3-dc8d-4c1e-92a6-8e0444f351b0,0b86f888-18fa-41d7-9f06-8e24157e707a,Maintenance Window,Required maintenance window to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply maintenance window
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michelle Robinson,David Wilson,Sarah Johnson,Amanda White,2026-01-09 06:05:50,2026-01-09 11:05:50,2026-01-09 06:22:50,2026-01-09 10:22:50,2025-12-31 06:05:50,2026-01-03 06:05:50,2026-01-09 10:22:50,true,,false
8091643f-a72e-44b5-8969-6fd3a5872016,CHG0000236,Rollback: inventory-stag-0246,Rollback for inventory-stag-0246. This change involves rollback activities.,emergency,in_progress,medium,0.3837,7bfdbd5f-5dee-4887-8f9e-61ceea535b83,,Rollback,Required rollback to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply rollback
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michael Chen,Daniel Harris,Robert Taylor,Lisa Anderson,2026-01-03 16:48:54,2026-01-03 23:48:54,2026-01-03 16:20:54,,2025-12-29 16:48:54,2025-12-31 01:48:54,,,,false
2e85da8d-c3a3-4992-8145-99f7bfa75d1f,CHG0000237,New Deployment: batch-stag-0231,New Deployment for batch-stag-0231. This change involves new deployment activities.,standard,closed,low,0.2302,b1490d08-7145-47ab-b2cf-fd1861aa61f7,7fa559bc-2833-4dcf-ac5b-1e2401d09160,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Laura Clark,John Smith,Daniel Harris,Lisa Anderson,2025-12-12 20:28:58,2025-12-12 22:28:58,2025-12-12 20:05:58,2025-12-13 02:05:58,2025-12-02 20:28:58,2025-12-03 19:28:58,2025-12-13 02:05:58,true,,false
604b0ad8-2865-4e56-b3d0-98e9b1731a22,CHG0000238,Configuration Change: auth-prod-0264,Configuration Change for auth-prod-0264. This change involves configuration change activities.,emergency,resolved,critical,1.0,3e54714a-006f-484a-853f-962e8575ddd6,,Configuration Change,Required configuration change to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply configuration change
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",John Smith,Lisa Anderson,Jennifer Martinez,Lisa Anderson,2026-01-19 08:05:21,2026-01-19 11:05:21,2026-01-19 07:42:21,2026-01-19 08:42:21,2026-01-15 08:05:21,2026-01-16 06:05:21,2026-01-19 08:42:21,true,,false
8c37af40-0e48-486f-8766-3a643cee1be5,CHG0000239,New Deployment: varnish-prod-0223,New Deployment for varnish-prod-0223. This change involves new deployment activities.,emergency,pending,high,0.6035,68ed92a2-cecd-4396-8f7d-022a501860d9,dfee32ff-83a9-4f98-b35e-f6ec754fd1e6,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,Emily Davis,,,2025-11-16 12:53:34,2025-11-16 20:53:34,,,2025-11-07 12:53:34,,,,,false
fe463c67-f69a-4866-bce0-2ef7ea7e19e9,CHG0000240,Capacity Expansion: nginx-deve-0197,Capacity Expansion for nginx-deve-0197. This change involves capacity expansion activities.,standard,pending,critical,0.8875,e4d0d5e9-0948-400c-b30e-2f7241066ea1,3fa0669e-f615-46f6-a5a6-1bce70f24056,Capacity Expansion,Required capacity expansion to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply capacity expansion
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Christopher Lee,,,2025-12-20 14:03:16,2025-12-20 18:03:16,,,2025-12-08 14:03:16,,,,,false
ca970b85-12f3-4780-a3e4-cd4a8151485b,CHG0000241,Security Patch: payment-test-0025,Security Patch for payment-test-0025. This change involves security patch activities.,normal,closed,high,0.7289,416bf5d6-d82d-4108-9771-57ea441b2bfc,,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Christopher Lee,Emily Davis,Sarah Johnson,John Smith,2025-12-21 03:08:27,2025-12-21 06:08:27,2025-12-21 02:58:27,2025-12-21 05:58:27,2025-12-08 03:08:27,2025-12-09 07:08:27,2025-12-21 05:58:27,true,,false
3cd28d30-2aef-4076-b3cf-74de794a22b1,CHG0000242,Software Update: memcached-test-0207,Software Update for memcached-test-0207. This change involves software update activities.,standard,closed,critical,0.9828,f3577d37-07cd-4e34-9832-4b2efcb32a92,e62f6318-4753-4bd5-8bd7-54a1f6528b9b,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Kevin Thompson,Michael Chen,Christopher Lee,John Smith,2025-11-17 01:16:52,2025-11-17 06:16:52,2025-11-17 01:46:52,2025-11-17 07:46:52,2025-11-03 01:16:52,2025-11-04 23:16:52,2025-11-17 07:46:52,true,,false
364e0ca9-187a-4369-9e1c-dbdaba2a7e8c,CHG0000243,Migration: Infrastructure,Migration for infrastructure. This change involves migration activities.,emergency,pending,critical,0.8348,,,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",John Smith,Daniel Harris,,,2025-12-28 21:35:23,2025-12-28 23:35:23,,,2025-12-26 21:35:23,,,,,false
1b4be397-4b7d-424b-a081-042e4e54d9e8,CHG0000244,Security Patch: app-test-0116,Security Patch for app-test-0116. This change involves security patch activities.,emergency,in_progress,critical,1.0,2a8cb3d9-3bc6-4761-93c3-06c64e79f707,,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Robert Taylor,Laura Clark,Sarah Johnson,John Smith,2025-11-12 04:04:59,2025-11-12 10:04:59,2025-11-12 03:59:59,,2025-11-03 04:04:59,2025-11-03 20:04:59,,,,false
ebf590bc-91bf-44f3-99c4-e52fe1276b9d,CHG0000245,Hardware Upgrade: postgres-deve-0281,Hardware Upgrade for postgres-deve-0281. This change involves hardware upgrade activities.,standard,resolved,low,0.2618,fa29e6eb-2a30-4468-a7d2-98fb9f86cc1f,eddf2c15-98d6-47b7-8dcc-5836e6fc0014,Hardware Upgrade,Required hardware upgrade to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply hardware upgrade
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",John Smith,Jennifer Martinez,Michelle Robinson,Emily Davis,2026-01-18 16:56:06,2026-01-18 23:56:06,2026-01-18 16:50:06,2026-01-18 21:50:06,2026-01-11 16:56:06,2026-01-12 16:56:06,2026-01-18 21:50:06,true,,false
b98883a3-03a4-4bb5-8dec-ea1ba00f0bda,CHG0000246,Optimization: api-deve-0038,Optimization for api-deve-0038. This change involves optimization activities.,normal,closed,medium,0.3913,fddc42c8-14d7-43b0-bd54-011f76e1b565,541cbcda-42b7-490b-83b8-1e60396f364d,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,John Smith,Jennifer Martinez,David Wilson,2025-12-27 09:20:18,2025-12-27 12:20:18,2025-12-27 09:19:18,2025-12-27 10:19:18,2025-12-20 09:20:18,2025-12-22 11:20:18,2025-12-27 10:19:18,true,,false
c68e6189-4c81-4a52-9ab7-6dea16e10f3a,CHG0000247,Migration: ecs-instance-test-0184,Migration for ecs-instance-test-0184. This change involves migration activities.,standard,pending,high,0.6136,f5843d2b-a319-483e-aa69-f0d891590fe6,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,John Smith,,,2026-02-01 06:48:44,2026-02-01 09:48:44,,,2026-01-22 06:48:44,,,,,false
a5b81968-8c55-4de9-a41c-8d619807a40a,CHG0000248,Software Update: k8s-node-prod-0293,Software Update for k8s-node-prod-0293. This change involves software update activities.,standard,pending,medium,0.3948,754ff9c8-947e-40b0-a868-92164576adca,fa8b3d62-d044-4c49-8ca7-4efaa127c730,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jessica Garcia,Christopher Lee,,,2025-12-02 14:27:35,2025-12-02 22:27:35,,,2025-11-19 14:27:35,,,,,false
e3590ae4-2c2e-4f61-a83b-b5422d514bf8,CHG0000249,Security Patch: mysql-test-0234,Security Patch for mysql-test-0234. This change involves security patch activities.,normal,closed,medium,0.3326,6248a644-c43d-43eb-8614-d8a47f11dd1b,6284d7b3-c605-4370-93f9-97ab0da34b42,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Emily Davis,David Wilson,Robert Taylor,Michael Chen,2025-11-21 16:49:51,2025-11-21 21:49:51,2025-11-21 16:57:51,2025-11-21 18:57:51,2025-11-13 16:49:51,2025-11-15 21:49:51,2025-11-21 18:57:51,true,,false
e80f1f23-5b8b-476a-8809-0794f99faee0,CHG0000250,Configuration Change: inventory-deve-0091,Configuration Change for inventory-deve-0091. This change involves configuration change activities.,normal,resolved,medium,0.3802,a4ed7edb-cee2-4c26-9e55-02f31aac1ad3,0ab6f5c5-ff64-4df7-9fb8-1a2df130551f,Configuration Change,Required configuration change to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply configuration change
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Robert Taylor,Jessica Garcia,Robert Taylor,David Wilson,2026-01-25 05:11:38,2026-01-25 07:11:38,2026-01-25 04:44:38,2026-01-25 10:44:38,2026-01-19 05:11:38,2026-01-21 18:11:38,2026-01-25 10:44:38,true,,false
